SystemID,Send Date,Content Name,Testing,Source,Card ID,Tier,Status,EDM_Sent,EDM_Bounce,EDM_Open,EDM_Click,APP_Open
JH-0001829465,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA1604711,EMER,Sent,1,0,0,0,0
JH-0001829466,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0371158,GOLD,Click,1,0,1,1,0
JH-0001829467,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT4758805,DYNA,,0,0,0,0,0
JH-0001829468,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AS0404583,GOLD,Open,1,0,1,0,0
JH-0001829469,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0152177,EMER,Open,1,0,1,0,0
JH-0001829470,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD6917938,DYNA,Open,1,0,1,0,0
JH-0001829471,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF3868244,DYNA,Open,1,0,1,0,0
JH-0001829472,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT1754234,EMER,Sent,1,0,0,0,0
JH-0001829473,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,SK0038035,EMER,Sent,1,0,0,0,0
JH-0001829474,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE2718156,EMER,Open,1,0,1,0,0
JH-0001829475,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF3934225,DYNA,Open,1,0,1,0,0
JH-0001829476,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD8160355,DYNA,Sent,1,0,0,0,0
JH-0001829477,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0025301,GOLD,Sent,1,0,0,0,0
JH-0001829478,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE4012367,DYNA,Click,1,0,1,1,0
JH-0001829479,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD7543405,GOLD,Click,1,0,1,1,0
JH-0001829480,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT3726764,DYNA,Sent,1,0,0,0,0
JH-0001829481,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AS0140962,GOLD,Sent,1,0,0,0,0
JH-0001829482,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AS0267355,EMER,Click,1,0,1,1,0
JH-0001829483,2021-11-04T08:05:38.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE4327997,DYNA,Sent,1,0,0,0,0
JH-0001829546,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WF3784825,DYNA,Open,1,0,1,0,0
JH-0001829547,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0635354,EMER,Open,1,0,1,0,0
JH-0001829548,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CB2002173,DYNA,Sent,1,0,0,0,0
JH-0001829549,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WF3793162,DYNA,Open,1,0,1,0,0
JH-0001829550,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0300137,GOLD,Sent,1,0,0,0,0
JH-0001829551,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WF3938016,DYNA,Sent,1,0,0,0,0
JH-0001829552,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0003778,EMER,Sent,1,0,0,0,0
JH-0001829553,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA8559505,DYNA,Click,1,0,1,1,0
JH-0001829554,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CT1139758,EMER,Click,1,0,1,1,0
JH-0001829555,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CT3517200,GOLD,Sent,1,0,0,0,0
JH-0001829556,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WF3729071,GOLD,Open,1,0,1,0,0
JH-0001829557,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE5186474,DYNA,Click,1,0,1,1,0
JH-0001829558,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0105838,EMER,Sent,1,0,0,0,0
JH-0001829559,2021-11-04T15:50:16.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD0617242,PARA,Click,1,0,1,1,0
JH-0001829375,2021-11-04T00:12:47.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CK0868162,DYNA,Click,1,0,1,1,0
JH-0001829388,2021-11-04T01:15:19.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA2516095,PARA,Open,1,0,1,0,0
JH-0001829389,2021-11-04T01:15:19.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT1294942,DYNA,Open,1,0,1,0,0
JH-0001829390,2021-11-04T01:15:19.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT2544502,DYNA,Open,1,0,1,0,0
JH-0001829391,2021-11-04T01:15:19.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB4778076,DYNA,Sent,1,0,0,0,0
JH-0001829392,2021-11-04T01:15:19.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT5609957,EMER,Sent,1,0,0,0,0
JH-0001829393,2021-11-04T01:15:19.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE5524435,GOLD,Click,1,0,1,1,0
JH-0001829394,2021-11-04T01:15:19.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CK0820157,DYNA,Sent,1,0,0,0,0
JH-0001829395,2021-11-04T01:15:19.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF2342070,DYNA,Sent,1,0,0,0,0
JH-0001829396,2021-11-04T01:15:19.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA4375517,DYNA,Sent,1,0,0,0,0
JH-0001829486,2021-11-04T08:15:33.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WF3927510,DYNA,Delivered,0,0,0,0,0
JH-0001829386,2021-11-04T01:15:18.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,SJ0007694,PARA,Open,1,0,1,0,0
JH-0001829387,2021-11-04T01:15:18.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA9895735,EMER,Open,1,0,1,0,0
JH-0001829378,2021-11-04T00:34:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE5107162,DYNA,Open,1,0,1,0,0
JH-0001829379,2021-11-04T00:34:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT2186267,DYNA,Sent,1,0,0,0,0
JH-0001829380,2021-11-04T00:34:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF3938490,DYNA,Sent,1,0,0,0,0
JH-0001829381,2021-11-04T00:34:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA8053143,GOLD,Sent,1,0,0,0,0
JH-0001829382,2021-11-04T00:34:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA9108191,EMER,Sent,1,0,0,0,0
JH-0001829383,2021-11-04T00:34:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF3934282,DYNA,Open,1,0,1,0,0
JH-0001829384,2021-11-04T00:34:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD0550181,GOLD,Sent,1,0,0,0,0
JH-0001831324,2021-11-21T00:01:13.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE2112491,DYNA,,0,0,0,0,0
JH-0001831325,2021-11-21T00:01:13.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WF3480748,DYNA,,0,0,0,0,0
JH-0001831326,2021-11-21T00:01:13.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE0816996,DYNA,,0,0,0,0,0
JH-0001943772,2021-11-21T00:20:22.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WE4988002,DYNA,,0,0,0,0,0
JH-0001598468,2021-10-21T08:15:27.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,CT2459643,GOLD,Delivered,0,0,0,0,0
JH-0001943781,2021-11-21T01:15:43.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD3636358,GOLD,,0,0,0,0,0
JH-0001943782,2021-11-21T01:15:43.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA6174235,GOLD,,0,0,0,0,0
JH-0001943783,2021-11-21T01:15:43.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA1045697,EMER,,0,0,0,0,0
JH-0001943784,2021-11-21T01:15:43.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA9272351,GOLD,,0,0,0,0,0
JH-0001831327,2021-11-21T00:01:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF3905111,DYNA,,0,0,0,0,0
JH-0001831328,2021-11-21T00:01:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF0352113,GOLD,,0,0,0,0,0
JH-0001831329,2021-11-21T00:01:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA4894525,EMER,,0,0,0,0,0
JH-0001831330,2021-11-21T00:01:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD1073968,DYNA,,0,0,0,0,0
JH-0001831331,2021-11-21T00:01:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE9220318,DYNA,,0,0,0,0,0
JH-0001831332,2021-11-21T00:01:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA7883087,DYNA,,0,0,0,0,0
JH-0001831333,2021-11-21T00:01:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB0896578,DYNA,,0,0,0,0,0
JH-0001831334,2021-11-21T00:01:16.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CK4785895,DYNA,,0,0,0,0,0
JH-0001598428,2021-10-19T00:25:29.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WB3745271,DYNA,Delivered,0,0,0,0,0
JH-0001943801,2021-11-21T07:11:00.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA7299988,EMER,,0,0,0,0,0
JH-0001598455,2021-10-19T07:17:47.000Z,[TRN]旅遊小叮嚀APP_ZH - 20210928 - GA test only,,APP,SE0000000,PARA,Success,0,0,0,0,0
JH-0001598456,2021-10-19T07:17:47.000Z,[TRN]旅遊小叮嚀APP_ZH - 20210928 - GA test only,,APP,CA0000000,GOLD,Success,0,0,0,0,0
JH-0001598437,2021-10-19T06:49:11.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,AA0000000,DYNA,Click,1,0,1,1,0
JH-0001598438,2021-10-19T06:49:11.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,AN0000000,DYNA,Click,1,0,1,1,0
JH-0001598439,2021-10-19T06:49:11.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,AT0000000,GOLD,Click,1,0,1,1,0
JH-0001598440,2021-10-19T06:49:11.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,NK0000000,PARA,Click,1,0,1,1,0
JH-0001598441,2021-10-19T06:49:11.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,CM0000000,EMER,Click,1,0,1,1,0
JH-0001598250,2021-10-01T06:57:28.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,CT0000000,EMER,,0,0,0,0,0
JH-0001598251,2021-10-01T06:57:28.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,NN0000000,PARA,,0,0,0,0,0
JH-0001598252,2021-10-01T06:57:28.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,AY0000000,GOLD,,0,0,0,0,0
JH-0001598253,2021-10-01T06:57:28.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,CM0000000,EMER,,0,0,0,0,0
JH-0001598254,2021-10-01T06:57:28.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,NK0000000,PARA,,0,0,0,0,0
JH-0001598255,2021-10-01T06:57:28.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,AA0000000,DYNA,,0,0,0,0,0
JH-0001598256,2021-10-01T06:57:28.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,FZ0000000,EMER,,0,0,0,0,0
JH-0001598257,2021-10-01T06:57:28.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,AN0000000,DYNA,,0,0,0,0,0
JH-0001598258,2021-10-01T06:57:28.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,SG0000000,PARA,,0,0,0,0,0
JH-0001598259,2021-10-01T06:57:28.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,AJ0000000,GOLD,,0,0,0,0,0
JH-0001598260,2021-10-01T06:57:28.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,AT0000000,GOLD,,0,0,0,0,0
JH-0001598180,2021-10-01T00:52:27.000Z,HBD生日賀卡-GA Test SMS,,SMS,CA0000000,GOLD,Delivered,0,0,0,0,0
JH-0001598181,2021-10-01T00:52:27.000Z,HBD生日賀卡-GA Test SMS,,SMS,NT0000000,EMER,Delivered,0,0,0,0,0
JH-0001943793,2021-11-21T06:41:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT2906550,DYNA,,0,0,0,0,0
JH-0001943794,2021-11-21T06:41:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT2713331,EMER,,0,0,0,0,0
JH-0001943795,2021-11-21T06:41:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CK1860726,DYNA,,0,0,0,0,0
JH-0001943796,2021-11-21T06:41:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA7024566,DYNA,,0,0,0,0,0
JH-0001943797,2021-11-21T06:41:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA1539270,EMER,,0,0,0,0,0
JH-0001943798,2021-11-21T06:41:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB8434721,DYNA,,0,0,0,0,0
JH-0001943799,2021-11-21T06:41:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT4284821,GOLD,,0,0,0,0,0
JH-0001943800,2021-11-21T06:41:29.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD0381194,DYNA,,0,0,0,0,0
JH-0001598478,2021-10-21T08:33:43.000Z,[PPM]TPESF_會員展延_APP-中文- 20211021,,APP,CA0000000,GOLD,Fail,0,0,0,0,0
JH-0001598479,2021-10-21T08:33:43.000Z,[PPM]TPESF_會員展延_APP-中文- 20211021,,APP,SG0000000,PARA,Success,0,0,0,0,0
JH-0001598486,2021-10-21T08:34:35.000Z,HBD生日賀卡-GA Test APP,,APP,SG0000000,PARA,Success,0,0,0,0,0
JH-0001598487,2021-10-21T08:34:35.000Z,HBD生日賀卡-GA Test APP,,APP,CA0000000,GOLD,Success,0,0,0,0,0
JH-0001598262,2021-10-01T08:38:25.000Z,[TRN]旅遊小叮嚀APP_ZH - 20210928 - GA test only,,APP,SE0000000,PARA,Success,0,0,0,0,0
JH-0001598263,2021-10-01T08:38:25.000Z,[TRN]旅遊小叮嚀APP_ZH - 20210928 - GA test only,,APP,AS0000000,DYNA,Success,0,0,0,0,0
JH-0001598493,2021-10-21T08:34:36.000Z,HBD生日賀卡-GA Test EDM-B,B,EDM,NN0000000,PARA,Click,1,0,1,1,0
JH-0001598494,2021-10-21T08:34:36.000Z,HBD生日賀卡-GA Test EDM-B,B,EDM,AS0000000,DYNA,Click,1,0,1,1,0
JH-0001598495,2021-10-21T08:34:36.000Z,HBD生日賀卡-GA Test EDM-B,B,EDM,CM0000000,EMER,Open,1,0,1,0,0
JH-0001598496,2021-10-21T08:34:36.000Z,HBD生日賀卡-GA Test EDM-B,B,EDM,AA0000000,DYNA,Sent,1,0,0,0,0
JH-0001598178,2021-10-01T00:52:24.000Z,HBD生日賀卡-GA Test EDM-B,B,EDM,AA0000000,DYNA,Click,1,0,1,1,0
JH-0001598179,2021-10-01T00:52:24.000Z,HBD生日賀卡-GA Test EDM-B,B,EDM,CM0000000,EMER,Click,1,0,1,1,0
JH-0001598177,2021-10-01T00:52:24.000Z,HBD生日賀卡-GA Test EDM-B,B,EDM,AN0000000,DYNA,Click,1,0,1,1,0
JH-0001598444,2021-10-19T07:17:44.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,AJ0000000,GOLD,Open,1,0,1,0,0
JH-0001598445,2021-10-19T07:17:44.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,AY0000000,GOLD,Click,1,0,1,1,0
JH-0001598446,2021-10-19T07:17:44.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,AN0000000,DYNA,Open,1,0,1,0,0
JH-0001598447,2021-10-19T07:17:44.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,CT0000000,EMER,Click,1,0,1,1,0
JH-0001598448,2021-10-19T07:17:44.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,SG0000000,PARA,Open,1,0,1,0,0
JH-0001598449,2021-10-19T07:17:44.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,FZ0000000,EMER,Open,1,0,1,0,0
JH-0001598450,2021-10-19T07:17:44.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,NK0000000,PARA,Click,1,0,1,1,0
JH-0001598451,2021-10-19T07:17:44.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,CM0000000,EMER,Open,1,0,1,0,0
JH-0001598452,2021-10-19T07:17:44.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,AA0000000,DYNA,Click,1,0,1,1,0
JH-0001598453,2021-10-19T07:17:44.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,AT0000000,GOLD,Click,1,0,1,1,0
JH-0001598454,2021-10-19T07:17:44.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,NN0000000,PARA,Open,1,0,1,0,0
JH-0001598207,2021-10-01T02:35:09.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WD0570093,DYNA,Delivered,0,0,0,0,0
JH-0001598248,2021-10-01T06:57:26.000Z,[TRN]旅遊小叮嚀APP_ZH - 20210928 - GA test only,,APP,SE0000000,PARA,,0,0,0,0,0
JH-0001598249,2021-10-01T06:57:26.000Z,[TRN]旅遊小叮嚀APP_ZH - 20210928 - GA test only,,APP,AS0000000,DYNA,,0,0,0,0,0
JH-0001598261,2021-10-01T08:05:24.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WE7450852,GOLD,Success,0,0,0,0,0
JH-0001943785,2021-11-21T03:25:36.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB1858691,DYNA,,0,0,0,0,0
JH-0001943786,2021-11-21T03:25:36.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB1410963,GOLD,,0,0,0,0,0
JH-0001943787,2021-11-21T03:25:36.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB7224524,GOLD,,0,0,0,0,0
JH-0001943788,2021-11-21T03:25:36.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE3995998,DYNA,,0,0,0,0,0
JH-0001943789,2021-11-21T06:15:49.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WD9443092,DYNA,,0,0,0,0,0
JH-0001943808,2021-11-21T15:50:16.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WB0474333,DYNA,,0,0,0,0,0
JH-0001943790,2021-11-21T06:35:44.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WF3929916,DYNA,,0,0,0,0,0
JH-0001943792,2021-11-21T06:41:28.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WB7618792,PARA,,0,0,0,0,0
JH-0001598283,2021-10-02T04:30:38.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WF3859165,DYNA,Success,0,0,0,0,0
JH-0001829618,2021-11-05T08:15:25.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA9046135,GOLD,Open,1,0,1,0,0
JH-0001829619,2021-11-05T08:15:25.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB0490566,GOLD,Open,1,0,1,0,0
JH-0001829620,2021-11-05T08:15:25.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT5856682,GOLD,Bounce,0,1,0,0,0
JH-0001829621,2021-11-05T08:15:25.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB6533695,GOLD,Sent,1,0,0,0,0
JH-0001829622,2021-11-05T08:15:25.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB1491388,DYNA,Sent,1,0,0,0,0
JH-0001829623,2021-11-05T08:15:25.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB4194808,DYNA,Click,1,0,1,1,0
JH-0001829624,2021-11-05T08:15:25.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,HS0729606,PARA,Click,1,0,1,1,0
JH-0001829625,2021-11-05T08:15:25.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE0781716,DYNA,Sent,1,0,0,0,0
JH-0001829616,2021-11-05T08:15:25.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA6645633,DYNA,Open,1,0,1,0,0
JH-0001829617,2021-11-05T08:15:25.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB5247314,DYNA,Sent,1,0,0,0,0
JH-0001598282,2021-10-02T03:40:30.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WB6281166,DYNA,Success,0,0,0,0,0
JH-0001829649,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB1760163,EMER,Click,1,0,1,1,0
JH-0001829650,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,AL0453227,PARA,Sent,1,0,0,0,0
JH-0001829651,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA2577982,DYNA,Open,1,0,1,0,0
JH-0001829652,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WD4804266,EMER,Click,1,0,1,1,0
JH-0001829653,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0525881,EMER,Sent,1,0,0,0,0
JH-0001829654,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0033322,EMER,Click,1,0,1,1,0
JH-0001829655,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WF0338488,DYNA,Click,1,0,1,1,0
JH-0001829656,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT3367473,PARA,Open,1,0,1,0,0
JH-0001829657,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT5144804,GOLD,Sent,1,0,0,0,0
JH-0001829658,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT1248063,GOLD,Open,1,0,1,0,0
JH-0001829659,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT0231298,GOLD,Click,1,0,1,1,0
JH-0001829660,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB6755051,EMER,Open,1,0,1,0,0
JH-0001829661,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB5597392,DYNA,Click,1,0,1,1,0
JH-0001829662,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CK1126080,DYNA,Open,1,0,1,0,0
JH-0001829663,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CK0370732,DYNA,Open,1,0,1,0,0
JH-0001829664,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WE0713441,GOLD,Open,1,0,1,0,0
JH-0001829665,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB8893506,GOLD,Open,1,0,1,0,0
JH-0001829666,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WB5419574,DYNA,Sent,1,0,0,0,0
JH-0001829667,2021-11-06T06:46:23.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,WA0179043,DYNA,Open,1,0,1,0,0
JH-0001829668,2021-11-06T06:46:25.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0649326,PARA,Sent,1,0,0,0,0
JH-0001829669,2021-11-06T06:46:25.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0059804,EMER,Open,1,0,1,0,0
JH-0001829670,2021-11-06T06:46:25.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE2740410,EMER,Open,1,0,1,0,0
JH-0001829671,2021-11-06T06:46:25.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AS0261865,EMER,Click,1,0,1,1,0
JH-0001829672,2021-11-06T06:46:25.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,CT2267550,DYNA,Click,1,0,1,1,0
JH-0001829673,2021-11-06T06:46:25.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0259931,PARA,Click,1,0,1,1,0
JH-0001829674,2021-11-06T06:46:25.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WE1673583,EMER,Click,1,0,1,1,0
JH-0001829675,2021-11-06T06:46:25.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WD1728606,DYNA,Click,1,0,1,1,0
JH-0001829676,2021-11-06T06:46:25.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA0704643,DYNA,Click,1,0,1,1,0
JH-0001829677,2021-11-06T06:46:25.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,WA1399893,DYNA,Open,1,0,1,0,0
JH-0001829678,2021-11-06T06:46:25.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0873303,DYNA,Sent,1,0,0,0,0
JH-0001829679,2021-11-06T06:46:25.000Z,[TRN]TravelReminder_EN - 20211026,,EDM,AL0059815,EMER,Sent,1,0,0,0,0
JH-0001598291,2021-10-03T04:50:45.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,CT4228751,DYNA,Delivered,0,0,0,0,0
JH-0001598292,2021-10-03T04:50:45.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WE9393412,DYNA,Delivered,0,0,0,0,0
JH-0001598293,2021-10-03T05:56:10.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WF1671142,DYNA,Success,0,0,0,0,0
JH-0001598294,2021-10-03T05:56:10.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WB1390511,DYNA,Success,0,0,0,0,0
JH-0001598280,2021-10-01T22:40:20.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WA2577971,DYNA,Delivered,0,0,0,0,0
JH-0001829686,2021-11-06T09:41:34.000Z,[TRN]TravelReminder_ZH - 20211026,,EDM,CT4966773,GOLD,Click,1,0,1,1,0
