SystemID,Send Date,Content Name,Testing,Source,Card ID,Tier,Status,EDM_Sent,EDM_Bounce,EDM_Open,EDM_Click,APP_Open
JH-0001374820,2021-09-14T15:13:56.000Z,GA TEST HBD SMS,,SMS,,,Undelivered,0,0,0,0,0
JH-0001374806,2021-09-14T15:05:26.000Z,GA TEST NFP,,SMS,,,Delivered,0,0,0,0,0
JH-0001829304,2021-10-26T06:45:36.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WD4560750,DYNA,,0,0,0,0,0
JH-0001829292,2021-10-26T03:33:15.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,AA0000000,DYNA,,0,1,0,0,0
JH-0001829293,2021-10-26T03:33:15.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,NK0000000,PARA,,0,1,0,0,0
JH-0001829294,2021-10-26T03:33:15.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,CT0000000,EMER,,0,1,0,0,0
JH-0001829295,2021-10-26T03:33:15.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,FZ0000000,EMER,,0,1,0,0,0
JH-0001829296,2021-10-26T03:33:15.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,NN0000000,PARA,,0,1,0,0,0
JH-0001829297,2021-10-26T03:33:15.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,AN0000000,DYNA,,0,1,0,0,0
JH-0001829298,2021-10-26T03:33:15.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,CM0000000,EMER,,0,1,0,0,0
JH-0001829299,2021-10-26T03:33:15.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,AY0000000,GOLD,,0,1,0,0,0
JH-0001829289,2021-10-26T03:33:15.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,SG0000000,PARA,,0,1,0,0,0
JH-0001829290,2021-10-26T03:33:15.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,AJ0000000,GOLD,,0,1,0,0,0
JH-0001829291,2021-10-26T03:33:15.000Z,[TRN] Travel Reminder-GA test-20211018-rvsd2,,EDM,AT0000000,GOLD,,0,1,0,0,0
JH-0001374815,2021-09-14T15:10:32.000Z,GA TEST HBD,A,EDM,,,Sent,1,0,0,0,0
JH-0001374822,2021-09-14T15:14:30.000Z,GA TEST PPM APP,,APP,,,Open,0,0,0,0,1
JH-0001598330,2021-10-09T23:50:19.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WA7116614,DYNA,Delivered,0,0,0,0,0
JH-0001829308,2021-10-26T23:21:06.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WA2254140,GOLD,,0,0,0,0,0
JH-0001829306,2021-10-26T23:21:06.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WA2254140,GOLD,,0,0,0,0,0
JH-0001829307,2021-10-26T23:21:06.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,CT1442722,DYNA,,0,0,0,0,0
JH-0001829316,2021-10-27T08:45:24.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WE6817285,DYNA,,0,0,0,0,0
JH-0001598338,2021-10-11T04:30:31.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WA6586593,GOLD,Delivered,0,0,0,0,0
JH-0001598337,2021-10-11T04:30:29.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,CT5620274,DYNA,,0,0,0,0,0
JH-0001598381,2021-10-18T04:30:12.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WB1343327,GOLD,,0,0,0,0,0
JH-0001598384,2021-10-18T04:50:24.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd4,,EDM,AJ0000000,GOLD,Click,1,0,1,1,0
JH-0001598385,2021-10-18T04:50:24.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd4,,EDM,NN0000000,PARA,Click,1,0,1,1,0
JH-0001598386,2021-10-18T04:50:24.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd4,,EDM,NK0000000,PARA,,0,1,0,0,0
JH-0001598387,2021-10-18T04:50:24.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd4,,EDM,AT0000000,GOLD,,0,1,0,0,0
JH-0001598388,2021-10-18T04:50:24.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd4,,EDM,CM0000000,EMER,Click,1,0,1,1,0
JH-0001598389,2021-10-18T04:50:24.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd4,,EDM,SG0000000,PARA,Click,1,0,1,1,0
JH-0001598175,2021-09-30T15:20:55.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WB3688435,DYNA,Delivered,0,0,0,0,0
JH-0001598110,2021-09-29T23:30:16.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,CK1029251,DYNA,Delivered,0,0,0,0,0
JH-0001598143,2021-09-30T07:10:38.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,CT1942918,DYNA,Success,0,0,0,0,0
JH-0001598379,2021-10-17T23:40:11.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WF3931222,DYNA,Delivered,0,0,0,0,0
JH-0001598382,2021-10-18T04:30:20.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WB5305871,DYNA,Delivered,0,0,0,0,0
JH-0001598383,2021-10-18T04:30:20.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,CT3306047,GOLD,Delivered,0,0,0,0,0
JH-0001598405,2021-10-18T05:46:35.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd4,B,EDM,AN0000000,DYNA,Click,1,0,1,1,0
JH-0001598406,2021-10-18T05:46:35.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd4,B,EDM,AA0000000,DYNA,Click,1,0,1,1,0
JH-0001598407,2021-10-18T05:46:35.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd4,B,EDM,NK0000000,PARA,Click,1,0,1,1,0
JH-0001598408,2021-10-18T05:46:35.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd4,B,EDM,AT0000000,GOLD,Click,1,0,1,1,0
JH-0001598422,2021-10-18T07:11:34.000Z,[TRN]旅遊小叮嚀APP_ZH - 20210928 - GA test only,,APP,CA0000000,GOLD,,0,0,0,0,0
JH-0001598423,2021-10-18T07:11:34.000Z,[TRN]旅遊小叮嚀APP_ZH - 20210928 - GA test only,,APP,SE0000000,PARA,,0,0,0,0,0
JH-0001598425,2021-10-18T08:15:31.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WE5563642,DYNA,Delivered,0,0,0,0,0
JH-0001598165,2021-09-30T08:06:52.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd3,B,EDM,AT0000000,GOLD,Click,1,0,1,1,0
JH-0001598166,2021-09-30T08:06:52.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd3,B,EDM,AJ0000000,GOLD,Click,1,0,1,1,0
JH-0001598167,2021-09-30T08:06:52.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd3,B,EDM,NK0000000,PARA,Click,1,0,1,1,0
JH-0001598168,2021-09-30T08:06:52.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd3,B,EDM,AA0000000,DYNA,Click,1,0,1,1,0
JH-0001598169,2021-09-30T08:06:52.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd3,B,EDM,FZ0000000,EMER,Click,1,0,1,1,0
JH-0001598170,2021-09-30T08:06:52.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd3,B,EDM,SG0000000,PARA,Click,1,0,1,1,0
JH-0001598171,2021-09-30T08:06:52.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd3,B,EDM,AN0000000,DYNA,Click,1,0,1,1,0
JH-0001598130,2021-09-30T06:25:00.000Z,HBD生日賀卡-GA Test SMS,,SMS,CA0000000,GOLD,,0,0,0,0,0
JH-0001598131,2021-09-30T06:25:00.000Z,HBD生日賀卡-GA Test SMS,,SMS,NT0000000,EMER,,0,0,0,0,0
JH-0001598144,2021-09-30T07:10:40.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WE6688664,DYNA,Delivered,0,0,0,0,0
JH-0001598132,2021-09-30T06:25:00.000Z,HBD生日賀卡-GA Test EDM-B,B,EDM,NN0000000,PARA,Open,1,0,1,0,0
JH-0001598133,2021-09-30T06:25:00.000Z,HBD生日賀卡-GA Test EDM-B,B,EDM,AN0000000,DYNA,,0,1,0,0,0
JH-0001598134,2021-09-30T06:25:00.000Z,HBD生日賀卡-GA Test EDM-B,B,EDM,CT0000000,EMER,,0,1,0,0,0
JH-0001598176,2021-09-30T15:20:56.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WB5417741,DYNA,Success,0,0,0,0,0
JH-0001598120,2021-09-30T06:24:57.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,CM0000000,EMER,,0,1,0,0,0
JH-0001598121,2021-09-30T06:24:57.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,NK0000000,PARA,,0,1,0,0,0
JH-0001598122,2021-09-30T06:24:57.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AJ0000000,GOLD,,0,1,0,0,0
JH-0001598123,2021-09-30T06:24:57.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AY0000000,GOLD,,0,1,0,0,0
JH-0001598124,2021-09-30T06:24:57.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AT0000000,GOLD,,0,1,0,0,0
JH-0001598125,2021-09-30T06:24:57.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AA0000000,DYNA,,0,1,0,0,0
JH-0001598174,2021-09-30T08:15:27.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WA5777537,DYNA,Delivered,0,0,0,0,0
JH-0001598159,2021-09-30T07:47:42.000Z,HBD生日賀卡-GA Test SMS,,SMS,NT0000000,EMER,,0,0,0,0,0
JH-0001598160,2021-09-30T07:47:42.000Z,HBD生日賀卡-GA Test SMS,,SMS,CA0000000,GOLD,,0,0,0,0,0
JH-0001598111,2021-09-30T01:25:29.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WA1534814,DYNA,Delivered,0,0,0,0,0
JH-0001598153,2021-09-30T07:47:36.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AN0000000,DYNA,Open,1,0,1,0,0
JH-0001598154,2021-09-30T07:47:36.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AT0000000,GOLD,,0,1,0,0,0
JH-0001598155,2021-09-30T07:47:36.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,CM0000000,EMER,Open,1,0,1,0,0
JH-0001598156,2021-09-30T07:47:36.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,NN0000000,PARA,,0,1,0,0,0
JH-0001598157,2021-09-30T07:47:36.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AA0000000,DYNA,Open,1,0,1,0,0
JH-0001598158,2021-09-30T07:47:36.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AY0000000,GOLD,,0,1,0,0,0
JH-0001598112,2021-09-30T02:05:06.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WA6081006,DYNA,Delivered,0,0,0,0,0
JH-0001598114,2021-09-30T04:30:57.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WB5590552,DYNA,Delivered,0,0,0,0,0
JH-0001598113,2021-09-30T04:30:57.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WB3100533,DYNA,Delivered,0,0,0,0,0
JH-0001598128,2021-09-30T06:24:59.000Z,HBD生日賀卡-GA Test APP,,APP,SE0000000,PARA,,0,0,0,0,0
JH-0001598129,2021-09-30T06:24:59.000Z,HBD生日賀卡-GA Test APP,,APP,AS0000000,DYNA,,0,0,0,0,0
JH-0001598152,2021-09-30T07:47:35.000Z,HBD生日賀卡-GA Test EDM-B,B,EDM,NK0000000,PARA,Open,1,0,1,0,0
JH-0001598150,2021-09-30T07:47:35.000Z,HBD生日賀卡-GA Test EDM-B,B,EDM,CT0000000,EMER,Click,1,0,1,1,0
JH-0001598151,2021-09-30T07:47:35.000Z,HBD生日賀卡-GA Test EDM-B,B,EDM,AJ0000000,GOLD,Open,1,0,1,0,0
JH-0001598431,2021-10-19T06:49:09.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd5,B,EDM,AY0000000,GOLD,Click,1,0,1,1,0
JH-0001598432,2021-10-19T06:49:09.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd5,B,EDM,CT0000000,EMER,Click,1,0,1,1,0
JH-0001598433,2021-10-19T06:49:09.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd5,B,EDM,NN0000000,PARA,Click,1,0,1,1,0
JH-0001598434,2021-10-19T06:49:09.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd5,B,EDM,FZ0000000,EMER,Open,1,0,1,0,0
JH-0001598435,2021-10-19T06:49:09.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd5,B,EDM,SG0000000,PARA,Click,1,0,1,1,0
JH-0001598436,2021-10-19T06:49:09.000Z,[NFP]未完成購票 EDM-B - GA test only - rvsd5,B,EDM,AJ0000000,GOLD,Click,1,0,1,1,0
JH-0001598430,2021-10-19T05:30:30.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WD1955226,DYNA,Delivered,0,0,0,0,0
JH-0001598457,2021-10-19T15:50:32.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,CT1278652,GOLD,Delivered,0,0,0,0,0
JH-0001598278,2021-10-01T15:35:13.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WB7219506,DYNA,,0,0,0,0,0
JH-0001598264,2021-10-01T08:38:27.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,AJ0000000,GOLD,Open,1,0,1,0,0
JH-0001598265,2021-10-01T08:38:27.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,SG0000000,PARA,Open,1,0,1,0,0
JH-0001598266,2021-10-01T08:38:27.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,AN0000000,DYNA,Open,1,0,1,0,0
JH-0001598267,2021-10-01T08:38:27.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,FZ0000000,EMER,Open,1,0,1,0,0
JH-0001598268,2021-10-01T08:38:27.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,AT0000000,GOLD,Open,1,0,1,0,0
JH-0001598269,2021-10-01T08:38:27.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,AY0000000,GOLD,Open,1,0,1,0,0
JH-0001598270,2021-10-01T08:38:27.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,CT0000000,EMER,Click,1,0,1,1,0
JH-0001598271,2021-10-01T08:38:27.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,NN0000000,PARA,Open,1,0,1,0,0
JH-0001598272,2021-10-01T08:38:27.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,CM0000000,EMER,Open,1,0,1,0,0
JH-0001598273,2021-10-01T08:38:27.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,NK0000000,PARA,Open,1,0,1,0,0
JH-0001598274,2021-10-01T08:38:27.000Z,[TRN] Travel Reminder-GA test-20211001,,EDM,AA0000000,DYNA,Open,1,0,1,0,0
JH-0001598186,2021-10-01T00:52:28.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AT0000000,GOLD,Open,1,0,1,0,0
JH-0001598187,2021-10-01T00:52:28.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AJ0000000,GOLD,Open,1,0,1,0,0
JH-0001598188,2021-10-01T00:52:28.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AY0000000,GOLD,Open,1,0,1,0,0
JH-0001598189,2021-10-01T00:52:28.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,NN0000000,PARA,Click,1,0,1,1,0
JH-0001598190,2021-10-01T00:52:28.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,NK0000000,PARA,Click,1,0,1,1,0
JH-0001598191,2021-10-01T00:52:28.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,CT0000000,EMER,Open,1,0,1,0,0
JH-0001598275,2021-10-01T11:50:41.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WD0639360,GOLD,,0,0,0,0,0
JH-0001598277,2021-10-01T15:35:12.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,CT0807840,DYNA,,0,0,0,0,0
JH-0001598276,2021-10-01T15:35:12.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WA5870700,DYNA,Delivered,0,0,0,0,0
JH-0001598279,2021-10-01T15:35:14.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,AS0241964,GOLD,Success,0,0,0,0,0
JH-0001598182,2021-10-01T00:52:27.000Z,HBD生日賀卡-GA Test APP,,APP,SE0000000,PARA,Success,0,0,0,0,0
JH-0001598183,2021-10-01T00:52:27.000Z,HBD生日賀卡-GA Test APP,,APP,SG0000000,PARA,,0,0,0,0,0
JH-0001598184,2021-10-01T00:52:27.000Z,HBD生日賀卡-GA Test APP,,APP,AS0000000,DYNA,Success,0,0,0,0,0
JH-0001598185,2021-10-01T00:52:27.000Z,HBD生日賀卡-GA Test APP,,APP,FZ0000000,EMER,Success,0,0,0,0,0
JH-0001598208,2021-10-01T02:35:11.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WA2902678,DYNA,Success,0,0,0,0,0
JH-0001598285,2021-10-02T09:20:38.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WB3402077,DYNA,Delivered,0,0,0,0,0
JH-0001598284,2021-10-02T08:16:29.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WE8718096,GOLD,Delivered,0,0,0,0,0
JH-0001598469,2021-10-21T08:33:34.000Z,PPM中華航空會員權益展延-Email-20211021-B3,B,EDM,AJ0000000,GOLD,Sent,1,0,0,0,0
JH-0001598470,2021-10-21T08:33:34.000Z,PPM中華航空會員權益展延-Email-20211021-B3,B,EDM,AA0000000,DYNA,Sent,1,0,0,0,0
JH-0001598471,2021-10-21T08:33:34.000Z,PPM中華航空會員權益展延-Email-20211021-B3,B,EDM,CM0000000,EMER,Sent,1,0,0,0,0
JH-0001598472,2021-10-21T08:33:34.000Z,PPM中華航空會員權益展延-Email-20211021-B3,B,EDM,AN0000000,DYNA,Sent,1,0,0,0,0
JH-0001598488,2021-10-21T08:34:35.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AN0000000,DYNA,Sent,1,0,0,0,0
JH-0001598489,2021-10-21T08:34:35.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,CT0000000,EMER,Sent,1,0,0,0,0
JH-0001598490,2021-10-21T08:34:35.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AJ0000000,GOLD,Sent,1,0,0,0,0
JH-0001598491,2021-10-21T08:34:35.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,AY0000000,GOLD,Sent,1,0,0,0,0
JH-0001598492,2021-10-21T08:34:35.000Z,HBD生日賀卡-GA Test EDM-A,A,EDM,SE0000000,PARA,Sent,1,0,0,0,0
JH-0001598287,2021-10-03T00:00:15.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WE3064634,DYNA,Delivered,0,0,0,0,0
JH-0001598286,2021-10-03T00:00:15.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WD6283765,DYNA,Delivered,0,0,0,0,0
JH-0001598463,2021-10-21T05:01:05.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WA4515557,GOLD,Success,0,0,0,0,0
JH-0001598464,2021-10-21T05:01:05.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,HS0352888,DYNA,Success,0,0,0,0,0
JH-0001598465,2021-10-21T05:01:06.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,CT0922241,DYNA,Delivered,0,0,0,0,0
JH-0001598295,2021-10-03T08:06:23.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,CK0651767,DYNA,Delivered,0,0,0,0,0
JH-0001598462,2021-10-21T04:31:00.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WB3142980,DYNA,Delivered,0,0,0,0,0
JH-0001598497,2021-10-21T16:11:00.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WD4601643,DYNA,Delivered,0,0,0,0,0
JH-0001598473,2021-10-21T08:33:36.000Z,PPM中華航空會員權益展延-Email-20211021-A3,A,EDM,SE0000000,PARA,Sent,1,0,0,0,0
JH-0001598474,2021-10-21T08:33:36.000Z,PPM中華航空會員權益展延-Email-20211021-A3,A,EDM,AS0000000,DYNA,Sent,1,0,0,0,0
JH-0001598475,2021-10-21T08:33:36.000Z,PPM中華航空會員權益展延-Email-20211021-A3,A,EDM,AY0000000,GOLD,Sent,1,0,0,0,0
JH-0001598476,2021-10-21T08:33:36.000Z,PPM中華航空會員權益展延-Email-20211021-A3,A,EDM,CT0000000,EMER,Sent,1,0,0,0,0
JH-0001598477,2021-10-21T08:33:36.000Z,PPM中華航空會員權益展延-Email-20211021-A3,A,EDM,NN0000000,PARA,Sent,1,0,0,0,0
JH-0001598466,2021-10-21T07:41:17.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,CT5085167,GOLD,Success,0,0,0,0,0
JH-0001598288,2021-10-03T03:00:51.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WE8695765,DYNA,Delivered,0,0,0,0,0
JH-0001598296,2021-10-03T08:06:25.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WB2197743,DYNA,Delivered,0,0,0,0,0
JH-0001598467,2021-10-21T08:15:25.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WA1709458,DYNA,Delivered,0,0,0,0,0
JH-0001598460,2021-10-21T02:05:29.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WA6448050,GOLD,Delivered,0,0,0,0,0
JH-0001716831,2021-10-22T08:06:05.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WD2430753,DYNA,Delivered,0,0,0,0,0
JH-0001716832,2021-10-22T11:50:22.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WA5260050,DYNA,Success,0,0,0,0,0
JH-0001716833,2021-10-22T11:50:22.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,CK1891787,DYNA,,0,0,0,0,0
JH-0001598300,2021-10-05T15:50:34.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,CK0710842,GOLD,Delivered,0,0,0,0,0
JH-0001598311,2021-10-07T12:10:36.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WF2262824,DYNA,,0,0,0,0,0
JH-0001598309,2021-10-07T04:30:08.000Z,ANC Chargeable Seat APP Push A(ZH),A,APP,WA9301140,GOLD,Success,0,0,0,0,0
JH-0001598304,2021-10-06T23:30:18.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WD2286090,DYNA,Success,0,0,0,0,0
JH-0001598325,2021-10-09T08:15:52.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,CT4750064,GOLD,Delivered,0,0,0,0,0
JH-0001598328,2021-10-09T09:20:36.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WE8585752,GOLD,Delivered,0,0,0,0,0
JH-0001598317,2021-10-09T03:40:13.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WA5229404,DYNA,Delivered,0,0,0,0,0
JH-0001598318,2021-10-09T03:40:14.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,CK4058910,GOLD,Success,0,0,0,0,0
JH-0001829281,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,AN0000000,DYNA,,0,1,0,0,0
JH-0001829282,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,AA0000000,DYNA,,0,1,0,0,0
JH-0001829283,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,CT0000000,EMER,,0,1,0,0,0
JH-0001829284,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,SG0000000,PARA,,0,1,0,0,0
JH-0001829285,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,FZ0000000,EMER,,0,1,0,0,0
JH-0001829286,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,AJ0000000,GOLD,,0,1,0,0,0
JH-0001829287,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,AY0000000,GOLD,,0,1,0,0,0
JH-0001829288,2021-10-26T03:14:35.000Z,[NFP]未完成購票 EDM-A - GA test only - rvsd5,A,EDM,NN0000000,PARA,,0,1,0,0,0
JH-0001829311,2021-10-27T03:25:44.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WF3638970,DYNA,,0,0,0,0,0
JH-0001829312,2021-10-27T03:25:44.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WB8085835,GOLD,,0,0,0,0,0
JH-0001598335,2021-10-10T05:56:26.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WE6478863,GOLD,Delivered,0,0,0,0,0
JH-0001598329,2021-10-09T23:50:17.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,WA7116614,DYNA,Delivered,0,0,0,0,0
JH-0001829300,2021-10-26T03:33:17.000Z,[TRN]旅遊小叮嚀APP_ZH - 20210928 - GA test only,,APP,CA0000000,GOLD,,0,0,0,0,0
JH-0001829301,2021-10-26T03:33:17.000Z,[TRN]旅遊小叮嚀APP_ZH - 20210928 - GA test only,,APP,SE0000000,PARA,Success,0,0,0,0,0
JH-0001374811,2021-09-14T15:08:14.000Z,GA TEST TRN,B,EDM,,,Click,1,0,1,1,0
JH-0001374819,2021-09-14T15:13:56.000Z,GA TEST HBD SMS,,SMS,,,Delivered,0,0,0,0,0
JH-0001374809,2021-09-14T15:07:19.000Z,GA TEST PPM,B,EDM,,,Open,1,0,1,0,0
JH-0001598334,2021-10-10T05:26:20.000Z,ANC Chargeable Seat SMS B(ZH),B,SMS,WD9443092,DYNA,Delivered,0,0,0,0,0
JH-0001374808,2021-09-14T15:06:48.000Z,GA TEST PPM,B,EDM,,,Sent,1,0,0,0,0
JH-0001374810,2021-09-14T15:07:19.000Z,GA TEST TRN,,APP,,,Success,0,0,0,0,0
JH-0001374816,2021-09-14T15:11:06.000Z,GA TEST HBD APP,,APP,,,Open,0,0,0,0,1
JH-0001374817,2021-09-14T15:13:12.000Z,GA TEST HBD APP,,APP,,,Success,0,0,0,0,0
JH-0001374821,2021-09-14T15:14:30.000Z,GA TEST PPM APP,,APP,,,Fail,0,0,0,0,0
JH-0001374814,2021-09-14T15:09:28.000Z,GA TEST HBD,A,EDM,,,Click,1,0,1,1,0
JH-0001374818,2021-09-14T15:13:12.000Z,GA TEST PPM APP,,APP,,,Fail,0,0,0,0,0
JH-0001374823,2021-09-14T15:15:22.000Z,GA TEST PPM SMS,,SMS,,,Delivered,0,0,0,0,0
JH-0001598336,2021-10-11T03:40:20.000Z,ANC Chargeable Seat APP Push B(ZH),B,APP,WB6281166,DYNA,Success,0,0,0,0,0
JH-0001829305,2021-10-26T23:21:04.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,CT1442722,DYNA,,0,0,0,0,0
JH-0001598351,2021-10-14T07:10:28.000Z,ANC Chargeable Seat SMS A(ZH),A,SMS,AL0616566,DYNA,Delivered,0,0,0,0,0
